InfoProvider;Categoria de Registro;Requisição BW;ID de sistema fonte;Data da última modificação;Nº Contrato;Empresa (Código);Empresa;Catalogo (Codigo);Catalogo;Nº Item do Contrato Superior;Data de Criação;Código de Eliminação;Descrição da Nota de QM;Categoria do Documento de Compras (Código);Categoria do Documento de Compras;Data do documento de compra;Item do Documento de Compras;Nº Documento de Material;Nº Pedido;Documento de Referência;Ano do documento de material;Etapa de Avaliação de Desempenho (Código);Etapa de Avaliação de Desempenho;Frente do Aprovador;Frente do Avaliador;Frequência de Avaliação (Código);Frequência de Avaliação;GUID Avaliação Final;GUID Avaliação Macro;Avaliação;Incoterms (Código);Incoterms;Item do Documento de Material;Item do Documento de Referência;Macrocategoria;Material (Código);Material;Família de Material (Código);Grupo de Mercadorias da Família (Código);Grupo de Mercadorias da Família;Tipo de Material da Família (Código);Tipo de Material da Família;Família de Material;Grupo de Material (Código);Grupo de Material;Motivo (Código);Motivo;Nota de QM;Nota de QM (Desc2);Organização de Compras (Código);Organização de Compras;Grupo de Códigos (Código);Grupo de Códigos;Segmento (Código);Segmento;Tipo de Configuração (Código);Tipo de Configuração;Cód.domicílio fiscal;Denominação Breve do Material;Aprovador;Nome do Aprovador;Avaliador;Nome do Avaliador;Fim do Prazo;Início do Prazo;Fornecedor (Código);Data de Validade CRCC;Indicador Corporativo;Número do CRCC;Fornecedor;Moeda (Código);Moeda;Moeda Valor;Contador BW;Contador para Documentos;Nota Final;Nota Macrocriterio;Nota Rev Macrocriterio;Peso Macrocriterio;Valor Bruto;Macrocritério
PBAMM008;0;00000000000000000000000;PB;24/07/2018;;1000;Petróleo Brasileiro S.A.;;;00000;24/07/2018;X;;F;;24/07/2018;000010;5000061531;4500045042;4500045042;2018;05;;;;;;0A246B147FC51ED8A3EFAFE893E8C95F;0A246B147FC51ED8A3EFAFE89431495F;0000002886;FOB;Livre a Bordo;000001;000010;000;000000000010001959;"Curva tubo 90gr RL WP5-W 14"" sch30";;;;;;;40142309A;CURVA DE ACO P/ TUBO;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;CURVE 90GR A234 WP5 W 14;;;;;;;0030000162;00000000;;;CATERPILLAR AMERICAS S.A.R.L. INC;BRL;;BRL;1;1;6;6;6;4;2660627,2;PRAZO
PBAMM008;0;00000000000000000000000;PB;26/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;26/08/2018;X;;F;;01/08/2018;000010;5000061794;4500045203;4500045203;2018;05;;;;;;0A246B147FC51ED8AAA55DB7C2C7CD27;0A246B147FC51ED8AAA55DB7C2F38D27;0000003093;CIF;Custo, seguro & frete;000001;000010;000;000000000010002412;Flange encaixe p/tubo ASME B16.5 FP 150L;;;;;;;40142409C;FL ENC N/METAL P/TUB;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;FLANGE ENCAIXE P TUBO ASME B16.5 FP 150L;;;;;25/06/2017;26/05/2017;0010003318;00000000;;;APROP MACAE COMERCIAL E TECNICA;BRL;;BRL;1;1;4,570000172;1;1;4;25012022,85;PRAZO
PBAMM008;0;00000000000000000000000;PB;17/12/2018;;1000;Petróleo Brasileiro S.A.;;;00000;17/12/2018;;;F;;11/04/2018;000010;5000062646;4500044090;4500044090;2018;05;;;;;;0A246B147FC51ED980C3BE8343D90A89;0A246B147FC51ED980C3BE83440B0A89;0000009325;CIF;Custo, seguro & frete;000001;000010;000;000000000010353897;Tubo de fib. vidro c/silic. reforç. c/ f;;;;;;;40142100A;TUBO FIBRA DE VIDRO;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;TUBO DE FIB. VIDRO C SILIC. REFORÇ. C  F;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;4,570000172;1;1;4;304762;PRAZO
PBAMM008;0;00000000000000000000000;PB;26/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;26/08/2018;X;;F;;01/08/2018;000010;5000061796;4500045203;4500045203;2018;05;;;;;;0A246B147FC51ED8AAA582F98845CDCA;0A246B147FC51ED8AAA582F98B0A8DCA;0000003096;CIF;Custo, seguro & frete;000001;000010;000;000000000010002412;Flange encaixe p/tubo ASME B16.5 FP 150L;;;;;;;40142409C;FL ENC N/METAL P/TUB;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;FLANGE ENCAIXE P TUBO ASME B16.5 FP 150L;;;;;25/06/2017;26/05/2017;0010003318;00000000;;;APROP MACAE COMERCIAL E TECNICA;BRL;;BRL;1;1;4,570000172;1;1;4;25012022,85;PRAZO
PBAMM008;0;00000000000000000000000;PB;26/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;26/08/2018;X;;F;;01/08/2018;000010;5000061796;4500045203;4500045203;2018;05;;;;;;0A246B147FC51ED8AAA582F98845CDCA;0A246B147FC51ED8AAA582F98B198DCA;0000003097;CIF;Custo, seguro & frete;000001;000010;000;000000000010002412;Flange encaixe p/tubo ASME B16.5 FP 150L;;;;;;;40142409C;FL ENC N/METAL P/TUB;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;FLANGE ENCAIXE P TUBO ASME B16.5 FP 150L;;;;;25/06/2017;26/05/2017;0010003770;00000000;X;;BRASCORDA S.A.;BRL;;BRL;1;0;4,570000172;6;6;10;25012022,85;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;09/10/2018;;1000;Petróleo Brasileiro S.A.;;;00000;09/10/2018;;;F;;09/10/2018;000020;5000062125;4500045530;4500045530;2018;05;;;;;;0A246B147FC51ED8B2F9701740BD143C;0A246B147FC51ED8B2F970174100943C;0000009240;CIF;Custo, seguro & frete;000001;000020;000;000000000010002412;Flange encaixe p/tubo ASME B16.5 FP 150L;;;;;;;40142409C;FL ENC N/METAL P/TUB;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;FLANGE ENCAIXE P TUBO ASME B16.5 FP 150L;;;;;25/06/2017;26/05/2017;0010003318;00000000;;;APROP MACAE COMERCIAL E TECNICA;BRL;;BRL;1;1;6;6;6;4;0,03;PRAZO
PBAMM008;0;00000000000000000000000;PB;20/09/2018;;1000;Petróleo Brasileiro S.A.;;;00000;20/09/2018;;;F;;20/09/2018;000010;5000062064;4500045418;4500045418;2018;05;;;;;;0A246B147FC51ED8AF9F045967C0520F;0A246B147FC51ED8AF9F045967EC120F;0000009221;DDP;Entregue desalfandegado;000001;000010;012;000000000010000003;Daktarin compr. 0,75mg;000000000099000243;;;;;;44101502A;PARTE APARELHO FAX;;;;;0020;MM-MATERIAIS;;;CRIT;Crítico;B;;RJ;MANÔMETRO DIF.VIDRO 0A4M3 SEG.;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;0;6;6;6;10;2300000;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;10/12/2018;4600035647;;;;;00020;10/12/2018;;;;;;000020;5000062498;4500045968;4500045968;2018;05;;;;;;0A246B147FC51ED8BF9629CCE4F8C8C8;0A246B147FC51ED8BF9629CCE52708C8;0000009307;;;000001;000020;000;;;;;;;;;;;;;;;0020;MM-MATERIAIS;;;;;B;;AM;;;;;;;;0010003318;00000000;;;APROP MACAE COMERCIAL E TECNICA;BRL;;BRL;1;1;6;6;6;4;27;PRAZO
PBAMM008;0;00000000000000000000000;PB;06/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;06/08/2018;;;F;;27/07/2018;000010;5000061579;4500045064;4500045064;2018;05;;;;;;0A246B147FC51ED8A6B3DD27C4314B73;0A246B147FC51ED8A6B3DD27C46FCB73;0000002962;CIF;Custo, seguro & frete;000001;000010;000;000000000010002412;Flange encaixe p/tubo ASME B16.5 FP 150L;;;;;;;40142409C;FL ENC N/METAL P/TUB;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;FLANGE ENCAIXE P TUBO ASME B16.5 FP 150L;;;;;25/06/2017;26/05/2017;0010003285;00000000;;;ALGECO LOCAÇÃO E SERVIÇOS LTDA;BRL;;BRL;1;1;6;6;6;4;40000;PRAZO
PBAMM008;0;00000000000000000000000;PB;28/11/2018;4600035593;1000;Petróleo Brasileiro S.A.;;;00020;28/11/2018;;;F;;28/11/2018;000020;5000062395;4500045870;4500045870;2018;05;;;;;;0A246B147FC51ED8BCE2E26C455805E9;0A246B147FC51ED8BCE2E26C45C105E9;0000009284;CIF;Custo, seguro & frete;000001;000020;000;;;;;;;;;10101500A;PROD MICROBIOLOGICO;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;MEU ITEM;;;;;25/11/2018;01/11/2018;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;0;6;6;6;10;1275;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;29/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;29/08/2018;X;;F;;29/08/2018;000010;5000061830;4500045214;4500045214;2018;05;;;;;;0A246B147FC51ED8AAF7757D2E27CE8E;0A246B147FC51ED8AAF7757D2E704E8E;0000006406;CIF;Custo, seguro & frete;000001;000010;000;000000000010007133;Barra roscada AC 8.8 3/16-24FPP;;;;;;;31161618;BARRA ROSCADA;;;;;1050;MM-AB-UN-REDUC;;;;;B;;PR;AC 8.8 3 16 24FPP;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;0;6;6;6;10;4545,44;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;03/07/2018;;1000;Petróleo Brasileiro S.A.;;;00000;03/07/2018;;;F;;10/03/2018;000010;5000061284;4500044777;4500044777;2018;05;;;;;;0A246B147FC51ED89FD7758AF598C525;0A246B147FC51ED89FD7758AF5C34525;0000002816;CIF;Custo, seguro & frete;000001;000010;000;000000000010002412;Flange encaixe p/tubo ASME B16.5 FP 150L;;;;;;;40142409C;FL ENC N/METAL P/TUB;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;FLANGE ENCAIXE P TUBO ASME B16.5 FP 150L;;;;;25/06/2017;26/05/2017;0010003318;00000000;;;APROP MACAE COMERCIAL E TECNICA;BRL;;BRL;1;1;4,570000172;1;1;4;1180,95;PRAZO
PBAMM008;0;00000000000000000000000;PB;30/08/2018;4600035379;1000;Petróleo Brasileiro S.A.;;;00010;30/08/2018;;;F;;30/08/2018;000010;5000061865;4500045234;4500045234;2018;05;;;;;;0A246B147FC51ED8AB906BC0EA7CCF40;0A246B147FC51ED8AB906BC0EABB4F40;0000006423;CIF;Custo, seguro & frete;000001;000010;000;000000000010000030;Tubo AC 5L-X46 s/c NBR 5580;;;;;;;41112901A;PARTES DE BUSSOLA;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;TUBO AC 5L B PSL 2 S C 1 2  SCH160;;;;;30/08/2018;30/08/2018;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;0;6;6;6;10;11019,3;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;27/11/2018;;1000;Petróleo Brasileiro S.A.;;;00000;27/11/2018;;;F;;27/11/2018;000010;5000062384;4500045864;4500045864;2018;05;;;;;;0A246B147FC51ED8BCCEA48A39EF8679;0A246B147FC51ED8BCCEA48A3A6B4679;0000009282;LPE;Livre para Estoque;000001;000010;000;000000000010000046;Aparelhos de ar condicionado Portátil 1T;;;;;;;40101701;CONDICIONADORE DE AR;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;APARELHOS DE AR CONDICIONADO PORTÁTIL 1T;;;;;;;0010000530;00000000;;;ATS MACAE TECNOLOGY INDUSTRIAL E;BRL;;BRL;1;1;6;6;6;4;7575;PRAZO
PBAMM008;0;00000000000000000000000;PB;21/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;21/08/2018;X;;F;;27/07/2018;000010;5000061670;4500045065;4500045065;2018;05;;;;;;0A246B147FC51ED8A9A9557DC2524D3E;0A246B147FC51ED8A9A9557DC2894D3E;0000003015;CIF;Custo, seguro & frete;000001;000010;000;000000000010002412;Flange encaixe p/tubo ASME B16.5 FP 150L;;;;;;;40142409C;FL ENC N/METAL P/TUB;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;FLANGE ENCAIXE P TUBO ASME B16.5 FP 150L;;;;;25/06/2017;26/05/2017;0010003318;00000000;;;APROP MACAE COMERCIAL E TECNICA;BRL;;BRL;1;0;6;6;6;10;47,24;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;14/01/2019;;;;;;00000;14/01/2019;;;;;;000010;5000062912;4500046191;4500046191;2019;05;;;;;;0A246B147FC51ED9868254780D910C68;0A246B147FC51ED9868254780DC08C68;0000009384;;;000001;000010;000;;;;;;;;;;;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;;;;;;;;0010025221;00000000;X;0000000000;CHEMTECH SERVICOS DE ENGENHARIA E;BRL;;BRL;1;0;6;6;6;10;559190;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;29/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;29/08/2018;;;F;;29/08/2018;000010;5000061829;4500045213;4500045213;2018;05;;;;;;0A246B147FC51ED8AAF6D42BCEF2CDE0;0A246B147FC51ED8AAF6D42BCF238DE0;0000006405;CIF;Custo, seguro & frete;000001;000010;000;;;;;;;;;30151507;FORROS PREDIAIS;;;;;0200;MM-COMPART-RSPS;;;;;B;;SP;FORRO MINERAL;;;;;;;0010003770;00000000;X;;BRASCORDA S.A.;BRL;;BRL;1;0;6;6;6;10;681,05;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;03/07/2018;;1000;Petróleo Brasileiro S.A.;;;00000;03/07/2018;;;F;;03/07/2018;000010;5000061351;4500044786;4500044786;2018;05;;;;;;0A246B147FC51ED89FDECD267C0A059E;0A246B147FC51ED89FDECD267C3D459E;0000002828;DDP;Entregue desalfandegado;000001;000010;000;000000000010523783;"Transdutor I/P entr.4a20mAcc 1/4""NPT";;;;;;;41112107;TRANSD. ELETROPNEUM.;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;TRANSDUTOR I P ENTR.4A20MACC 1 2 NPT;;;;;;;0010003285;00000000;;;ALGECO LOCAÇÃO E SERVIÇOS LTDA;BRL;;BRL;1;1;6;6;6;4;11182,98;PRAZO
PBAMM008;0;00000000000000000000000;PB;15/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;15/08/2018;;;F;;13/11/2017;000020;5000061647;4500043199;4500043199;2018;05;;;;;;0A246B147FC51ED8A893CE45F3098C49;0A246B147FC51ED8A893CE45F3520C49;0000003009;CIP;Seguro com frete pago;000001;000020;000;;;;;;;;;10161700A;ARRANJOS DE FLORES;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;TESTE DO ALARME;;;;;;;0010000219;00000000;;;SIGN NOW COMUNICACAO VISUAL LTDA;BRL;;BRL;1;0;4,570000172;6;6;10;10000;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;30/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;30/08/2018;;;F;;30/08/2018;000010;5000061868;4500045239;4500045239;2018;05;;;;;;0A246B147FC51ED8AB91D64735500EBB;0A246B147FC51ED8AB91D64735938EBB;0000006426;CIF;Custo, seguro & frete;000001;000010;000;000000000010008484;;;;;;;;23153312;FLANGEADOR E ALARGAD;;;;;0020;MM-MATERIAIS;;;;;B;;PR;FLANGEADOR E ALARGADOR PARA TUBOS ALARGA;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;0;6;6;6;10;5681,8;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;10/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;10/08/2018;X;;F;;08/08/2018;000010;5000061614;4500045100;4500045100;2018;05;;;;;;0A246B147FC51ED8A7957D7FFFC70C48;0A246B147FC51ED8A7957D7FFFF68C48;0000002986;CIP;Seguro com frete pago;000001;000010;000;;;;;;;;;10161700A;ARRANJOS DE FLORES;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;TESTE DO ALARME;;;;;;;0010000219;00000000;;;SIGN NOW COMUNICACAO VISUAL LTDA;BRL;;BRL;1;1;4,570000172;1;1;4;100;PRAZO
PBAMM008;0;00000000000000000000000;PB;10/10/2018;;1000;Petróleo Brasileiro S.A.;;;00000;10/10/2018;;;F;;10/10/2018;000010;5000062132;4500045532;4500045532;2018;05;;;;;;0A246B147FC51ED8B3994FA8C258D553;0A246B147FC51ED8B3994FA8C9F31553;0000009248;CIP;Seguro com frete pago;000001;000010;000;000000000010011700;Tubo AC A106-B c/c API 5L;;;;;;;40142101;TUBO COND.ACO CARBON;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;TUBO AC A106 B C C API 5L;;;;;31/12/2018;08/10/2018;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;0;6;6;6;10;18356,46;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;09/10/2018;;1000;Petróleo Brasileiro S.A.;;;00000;09/10/2018;;;F;;16/05/2018;000010;5000060580;4500044308;4500044308;2018;05;;;;;;0A246B147FC51ED896A724D0A12492D7;0A246B147FC51ED896A724D0A16F92D7;0000002473;CIF;Custo, seguro & frete;000001;000010;004;000000000010000030;Tubo AC 5L-X46 s/c NBR 5580;000000000098000121;;;;;;41112901A;PARTES DE BUSSOLA;;;;;0020;MM-MATERIAIS;;;ESTR;Estratégico;B;;RJ;TUBO AC 5L B PSL 2 S C 1 2  SCH160;;;;;;;0010000169;00000000;X;0000000000;CVE - COMERCIO DE MATERIAIS;BRL;;BRL;1;0;3,299999952;4;4;4;32437,66;PRAZO
PBAMM008;0;00000000000000000000000;PB;17/07/2018;;1000;Petróleo Brasileiro S.A.;;;00000;17/07/2018;;;F;;17/07/2018;000030;5000061492;4500044994;4500044994;2018;05;;;;;;0A246B147FC51ED8A2C0D14C95DD8701;0A246B147FC51ED8A2C0D14C9610C701;0000002859;FOB;Livre a Bordo;000001;000030;000;000000000010001959;"Curva tubo 90gr RL WP5-W 14"" sch30";;;;;;;40142309A;CURVA DE ACO P/ TUBO;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;CURVA TUBO 90GR RL WP5 W 14  SCH30;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;0;6;6;6;10;57142,8;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;22/08/2018;4600025326;1000;Petróleo Brasileiro S.A.;;;00080;22/08/2018;X;;F;;21/08/2018;000010;5000061690;4500045166;4500045166;2018;05;;;;;;0A246B147FC51ED8A9C80A2C25670E06;0A246B147FC51ED8A9C80A2C25B34E06;0000003026;CIF;Custo, seguro & frete;000001;000010;000;;;;;;;;;10171600A;FERTILIZANTE;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;TESTE;;;;;25/08/2018;21/08/2018;0010000009;00000000;;;MAZZUACO COMERCIO DE PRODUTOS;BRL;;BRL;1;0;4,570000172;6;6;10;190476;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;10/10/2018;;1000;Petróleo Brasileiro S.A.;;;00000;10/10/2018;;;F;;10/10/2018;000010;5000062133;4500045534;4500045534;2018;05;;;;;;0A246B147FC51ED8B39B4C479905534F;0A246B147FC51ED8B39B4C479990134F;0000009249;CIF;Custo, seguro & frete;000001;000010;000;000000000010011700;Tubo AC A106-B c/c API 5L;;;;;;;40142101;TUBO COND.ACO CARBON;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;TUBO AC A106 B C C API 5L;;;;;31/12/2018;08/10/2018;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;0;6;6;6;10;18356,46;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;15/01/2019;;1000;Petróleo Brasileiro S.A.;;;00000;15/01/2019;X;;F;;01/08/2017;000100;5000062930;4500045201;4500045201;2019;05;;;;;;0A246B147FC51ED9869C398A98108F51;0A246B147FC51ED9869C398A984F0F51;0000009392;CIP;Seguro com frete pago;000001;000100;000;;;;;;;;;;;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;;;;;;;;0010000219;00000000;;;SIGN NOW COMUNICACAO VISUAL LTDA;BRL;;BRL;1;1;4,570000172;1;1;4;3000;PRAZO
PBAMM008;0;00000000000000000000000;PB;25/07/2018;;1000;Petróleo Brasileiro S.A.;;;00000;25/07/2018;X;;F;;24/07/2018;000020;5000061542;4500045042;4500045042;2018;05;;;;;;0A246B147FC51ED8A485FFE0C7080880;0A246B147FC51ED8A485FFE0C76E8880;0000002894;FOB;Livre a Bordo;000001;000020;000;000000000010001959;"Curva tubo 90gr RL WP5-W 14"" sch30";;;;;;;40142309A;CURVA DE ACO P/ TUBO;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;CURVE 90GR A234 WP5 W 14;;;;;;;0030000162;00000000;;;CATERPILLAR AMERICAS S.A.R.L. INC;BRL;;BRL;1;0;6;6;6;10;377930;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;03/07/2018;;1000;Petróleo Brasileiro S.A.;;;00000;03/07/2018;;;F;;10/03/2018;000010;5000061306;4500044777;4500044777;2018;05;;;;;;0A246B147FC51ED89FD9FD4FF0988593;0A246B147FC51ED89FD9FD4FF0C58593;0000002821;CIF;Custo, seguro & frete;000001;000010;000;000000000010002412;Flange encaixe p/tubo ASME B16.5 FP 150L;;;;;;;40142409C;FL ENC N/METAL P/TUB;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;FLANGE ENCAIXE P TUBO ASME B16.5 FP 150L;;;;;25/06/2017;26/05/2017;0010003285;00000000;;;ALGECO LOCAÇÃO E SERVIÇOS LTDA;BRL;;BRL;1;1;4,570000172;1;1;4;1574,6;PRAZO
PBAMM008;0;00000000000000000000000;PB;09/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;09/08/2018;;;F;;06/08/2018;000100;;4500045096;4500045096;0000;08;;;;;;0A246B147FC51ED8A7840A562A0DCB8C;0A246B147FC51ED798B6C1CBB399CB72;0000002981;DDP;Entregue desalfandegado;000000;000100;000;000000000010000003;Daktarin compr. 0,75mg;;;;;;;44101502A;PARTE APARELHO FAX;;;;;0020;MM-MATERIAIS;;;;;;;RJ;MANÔMETRO DIF.VIDRO 0A4M3 SEG.;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;1;1;1;1;2300000;SMS
PBAMM008;0;00000000000000000000000;PB;30/08/2018;4600035380;1000;Petróleo Brasileiro S.A.;;;00010;30/08/2018;;;F;;30/08/2018;000010;5000061872;4500045238;4500045238;2018;05;;;;;;0A246B147FC51ED8AB9241DECDF14E8C;0A246B147FC51ED8AB9241DECE3B0E8C;0000006429;CIF;Custo, seguro & frete;000001;000010;000;000000000010000030;Tubo AC 5L-X46 s/c NBR 5580;;;;;;;41112901A;PARTES DE BUSSOLA;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;TUBO AC 5L B PSL 2 S C 1 2  SCH160;;;;;30/08/2018;30/08/2018;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;0;6;6;6;10;11019,3;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;03/07/2018;;1000;Petróleo Brasileiro S.A.;;;00000;03/07/2018;;;F;;10/03/2018;000010;5000061285;4500044777;4500044777;2018;05;;;;;;0A246B147FC51ED89FD794DC973D451F;0A246B147FC51ED89FD794DC9761851F;0000002820;CIF;Custo, seguro & frete;000001;000010;000;000000000010002412;Flange encaixe p/tubo ASME B16.5 FP 150L;;;;;;;40142409C;FL ENC N/METAL P/TUB;;;;;0020;MM-MATERIAIS;;;;;B;;RJ;FLANGE ENCAIXE P TUBO ASME B16.5 FP 150L;;;;;25/06/2017;26/05/2017;0010003770;00000000;X;;BRASCORDA S.A.;BRL;;BRL;1;1;4,570000172;1;1;4;1180,95;PRAZO
PBAMM008;0;00000000000000000000000;PB;02/01/2019;;;;;;00000;02/01/2019;;;;;;000010;5000062833;4500046134;4500046134;2019;05;;;;;;0A246B147FC51ED983D9166ADF774E17;0A246B147FC51ED983D9166ADFA1CE17;0000009355;;;000001;000010;000;;;;;;;;;;;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;;;;;;;;0010025221;00000000;X;0000000000;CHEMTECH SERVICOS DE ENGENHARIA E;BRL;;BRL;1;1;6;6;6;4;559190;PRAZO
PBAMM008;0;00000000000000000000000;PB;09/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;09/08/2018;X;;F;;08/08/2018;000010;5000061605;4500045100;4500045100;2018;05;;;;;;0A246B147FC51ED8A7817B965E0CCC35;0A246B147FC51ED8A7817B965E734C35;0000002979;CIP;Seguro com frete pago;000001;000010;000;;;;;;;;;10161700A;ARRANJOS DE FLORES;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;TESTE DO ALARME;;;;;;;0010000219;00000000;;;SIGN NOW COMUNICACAO VISUAL LTDA;BRL;;BRL;1;0;4,570000172;6;6;10;10000;QUALIDADE
PBAMM008;0;00000000000000000000000;PB;27/07/2018;;1000;Petróleo Brasileiro S.A.;Y;;00000;27/07/2018;X;;F;;25/07/2018;000010;;4500045053;4500045053;0000;07;;;;;;0A246B147FC51ED8A4BD177898D98963;0A246B147FC51EE7B1C5DC74DA59C889;0000002934;DDP;Entregue desalfandegado;000000;000010;000;000000000010000003;Daktarin compr. 0,75mg;;;;;;;44101502A;PARTE APARELHO FAX;Q101;;000200107366;;0020;MM-MATERIAIS;QM-IDF;;;;;;RJ;MANÔMETRO DIF.VIDRO 0A4M3 SEG.;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;1;2300000;PRAZO
PBAMM008;0;00000000000000000000000;PB;18/12/2018;4600035534;1000;Petróleo Brasileiro S.A.;;;00010;18/12/2018;;;F;;19/11/2018;000010;;4500045811;4500045811;0000;02;;TIC/ADS-TI/SINPG;TIC/ADS-TI/SINPG;;;0A246B147FC51ED8BB835925312C0450;0A246B147FC51ED890E0A4270FDCCFB8;0000009337;999;Genérico para Serviços;000000;000010;000;000000000070000220;;000000000099000153;;;;;;S0180;;;;;;2100;MM-E&P-UO-BC;;;;;G;;RJ;LOCAÇÃO DE TERRENOS   DIREITO DE USO;TST_01;Usuario de Teste;TST_01;Usuario de Teste;19/11/2018;19/11/2018;0010000321;00000000;;;ENGE-HIDRA COMERCIAL TECNICA LTDA.;BRL;;BRL;1;1;3,5;3,5;3,5;2;109,09;GESTÃO
PBAMM008;0;00000000000000000000000;PB;23/08/2018;;1000;Petróleo Brasileiro S.A.;;;00000;23/08/2018;;;F;;10/03/2018;000010;5000061717;4500045181;4500045181;2018;05;;;;;;0A246B147FC51ED8A9DB76470BF28D98;0A246B147FC51ED8A9DB76470C374D98;0000003038;CIP;Seguro com frete pago;000001;000010;000;000000000010000030;Tubo AC 5L-X46 s/c NBR 5580;;;;;;;41112901A;PARTES DE BUSSOLA;;;;;1050;MM-AB-UN-REDUC;;;;;B;;RJ;TUBO AC 5L B PSL 2 S C 1 2  SCH160;;;;;;;0010000190;00000000;X;0000000000;BOXFILE IMPORTACAO E EXPORTACAO;BRL;;BRL;1;1;6;6;6;4;23259;PRAZO
